"horodatage","date","heure","jour_semaine","jour_index","est_weekend","zone_campus","latitude","longitude","brut_MQ135_ADC","brut_MQ7_ADC","CO_ppm","CO2_ppm","NH3_ppm","temperature_C","humidite_pct","pression_hPa","altitude_m","score_vegetation","AQI_calcule","AQI_categorie","periode_journee","gps_valide"
"2026-05-17 16:15:00","2026-05-17",16,"Dimanche",7,"True","Parking_Entree",5.348825,-3.987957,535,692,14.9,421.9,3.22,27.5,84.3,1013.3,98.3,0.053,15.1,"Bon","Après-midi cours","True"
"2026-05-17 16:15:00","2026-05-17",16,"Dimanche",7,"True","Restaurant_U",5.341341,-3.989069,520,236,2.23,383,2.65,26.9,89.6,1013.3,88.8,0.114,7.8,"Bon","Après-midi cours","True"
"2026-05-17 16:15:00","2026-05-17",16,"Dimanche",7,"True","Zone_Verte",5.340602,-3.991769,529,186,1.52,404.5,0.65,27.3,85.4,1012.3,91.3,0.814,6.1,"Bon","Après-midi cours","True"
"2026-05-17 16:20:00","2026-05-17",16,"Dimanche",7,"True","Amphi_Central",5.344594,-3.991215,547,300,3.33,454.2,2.16,28,86.9,1013.2,95.2,0.145,8.8,"Bon","Après-midi cours","True"
"2026-05-17 16:20:00","2026-05-17",16,"Dimanche",7,"True","Cites_Univ",5.337933,-3.99504,530,431,6.22,407.4,2.68,29.2,86.9,1013.1,82.2,0.241,10.1,"Bon","Après-midi cours","True"
"2026-05-17 16:20:00","2026-05-17",16,"Dimanche",7,"True","Parking_Entree",5.34881,-3.987972,523,726,16.37,389.3,3.06,27.8,84.2,1013.4,97.7,0.051,15.3,"Bon","Après-midi cours","True"
"2026-05-17 16:20:00","2026-05-17",16,"Dimanche",7,"True","Restaurant_U",5.341352,-3.989087,517,290,3.14,375,2.87,26.7,84.1,1013.4,88.3,0.115,8.4,"Bon","Après-midi cours","True"
"2026-05-17 16:20:00","2026-05-17",16,"Dimanche",7,"True","Zone_Verte",5.340582,-3.991789,517,178,1.42,375,0.83,28.2,86.9,1013.8,92,0.812,5.9,"Bon","Après-midi cours","True"
"2026-05-17 16:25:00","2026-05-17",16,"Dimanche",7,"True","Amphi_Central",5.344581,-3.991185,537,315,3.62,427.7,2.14,27,84.7,1013.3,95.5,0.141,8.7,"Bon","Après-midi cours","True"
"2026-05-17 16:25:00","2026-05-17",16,"Dimanche",7,"True","Cites_Univ",5.337947,-3.995045,542,434,6.28,440.7,2.61,27.8,83.7,1013.6,83,0.239,10.5,"Bon","Après-midi cours","True"
"2026-05-17 16:25:00","2026-05-17",16,"Dimanche",7,"True","Parking_Entree",5.34881,-3.987951,522,681,14.43,386.6,3.31,27.3,77.9,1013.4,98.6,0.051,14.5,"Bon","Après-midi cours","True"
"2026-05-17 16:25:00","2026-05-17",16,"Dimanche",7,"True","Restaurant_U",5.341347,-3.989106,517,294,3.22,375,2.86,28,80.6,1013.2,88.1,0.114,8.4,"Bon","Après-midi cours","True"
"2026-05-17 16:25:00","2026-05-17",16,"Dimanche",7,"True","Zone_Verte",5.340588,-3.991757,517,195,1.64,375,0.6,27.8,80.9,1012.5,91.6,0.812,5.8,"Bon","Après-midi cours","True"
"2026-05-17 16:30:00","2026-05-17",16,"Dimanche",7,"True","Amphi_Central",5.34459,-3.991197,531,287,3.09,411.3,2.3,27.4,84.7,1013.8,95,0.144,8.3,"Bon","Après-midi cours","True"
"2026-05-17 16:30:00","2026-05-17",16,"Dimanche",7,"True","Cites_Univ",5.337952,-3.995068,539,417,5.87,432.9,3.1,26,82.9,1013.2,82.2,0.239,10.6,"Bon","Après-midi cours","True"
"2026-05-17 16:30:00","2026-05-17",16,"Dimanche",7,"True","Parking_Entree",5.348824,-3.987961,550,704,15.42,463.5,3.55,26.8,88,1013.3,98.3,0.054,16.1,"Bon","Après-midi cours","True"
"2026-05-17 16:30:00","2026-05-17",16,"Dimanche",7,"True","Restaurant_U",5.341364,-3.989084,517,271,2.81,375,2.48,28.3,85.3,1013.7,88.8,0.11,7.9,"Bon","Après-midi cours","True"
"2026-05-17 16:30:00","2026-05-17",16,"Dimanche",7,"True","Zone_Verte",5.340599,-3.991752,517,171,1.33,375,0.61,27.6,89.2,1014,91.9,0.812,5.7,"Bon","Après-midi cours","True"
"2026-05-17 16:35:00","2026-05-17",16,"Dimanche",7,"True","Amphi_Central",5.344572,-3.99118,523,316,3.64,390.4,2.27,27.4,85,1012.9,95.4,0.143,8.3,"Bon","Après-midi cours","True"
"2026-05-17 16:35:00","2026-05-17",16,"Dimanche",7,"True","Cites_Univ",5.337949,-3.99504,543,432,6.23,445,3.63,27.2,83.3,1013.4,82.3,0.24,11.4,"Bon","Après-midi cours","True"
"2026-05-17 16:35:00","2026-05-17",16,"Dimanche",7,"True","Parking_Entree",5.348804,-3.98796,560,775,18.65,493.6,3.37,27.7,85.1,1013.7,97.8,0.054,17.9,"Bon","Après-midi cours","True"
"2026-05-17 16:35:00","2026-05-17",16,"Dimanche",7,"True","Restaurant_U",5.341356,-3.989097,517,290,3.14,375,2.63,28.3,82.7,1013.1,88.5,0.113,8.2,"Bon","Après-midi cours","True"
"2026-05-17 16:35:00","2026-05-17",16,"Dimanche",7,"True","Zone_Verte",5.34058,-3.991766,517,154,1.12,375,0.76,26.4,86.7,1013.8,92.3,0.812,5.7,"Bon","Après-midi cours","True"
"2026-05-17 16:40:00","2026-05-17",16,"Dimanche",7,"True","Amphi_Central",5.344576,-3.991212,570,329,3.9,527.2,2.5,26.4,87.8,1013.1,95.1,0.144,10.3,"Bon","Après-midi cours","True"
"2026-05-17 16:40:00","2026-05-17",16,"Dimanche",7,"True","Cites_Univ",5.337944,-3.995052,558,349,4.31,488.4,3.36,28.3,86.4,1012.5,82.9,0.24,10.7,"Bon","Après-midi cours","True"
"2026-05-17 16:40:00","2026-05-17",16,"Dimanche",7,"True","Parking_Entree",5.34882,-3.987954,564,708,15.57,506,3.31,26.9,88.1,1013,97.3,0.054,16.5,"Bon","Après-midi cours","True"
"2026-05-17 16:40:00","2026-05-17",16,"Dimanche",7,"True","Restaurant_U",5.341361,-3.989105,517,272,2.83,375,2.96,26.9,85,1012.8,88.6,0.111,8.3,"Bon","Après-midi cours","True"
"2026-05-17 16:40:00","2026-05-17",16,"Dimanche",7,"True","Zone_Verte",5.340615,-3.991754,517,182,1.46,375,0.93,27.2,87.1,1013.3,91.6,0.813,6,"Bon","Après-midi cours","True"
"2026-05-17 16:45:00","2026-05-17",16,"Dimanche",7,"True","Amphi_Central",5.344595,-3.991186,545,321,3.74,450,2.48,26.9,86.8,1013.6,95.5,0.144,9.3,"Bon","Après-midi cours","True"
"2026-05-17 16:45:00","2026-05-17",16,"Dimanche",7,"True","Cites_Univ",5.337943,-3.995051,517,375,4.87,375,2.62,27.3,86.4,1013.1,83.1,0.238,9,"Bon","Après-midi cours","True"
"2026-05-17 16:45:00","2026-05-17",16,"Dimanche",7,"True","Parking_Entree",5.34883,-3.987946,533,759,17.88,416.5,3.45,27.1,82.7,1013.3,98.5,0.055,16.7,"Bon","Après-midi cours","True"
"2026-05-17 16:45:00","2026-05-17",16,"Dimanche",7,"True","Restaurant_U",5.341347,-3.989092,517,286,3.07,375,2.87,27.2,84.4,1012.8,89.1,0.113,8.3,"Bon","Après-midi cours","True"
"2026-05-17 16:45:00","2026-05-17",16,"Dimanche",7,"True","Zone_Verte",5.340615,-3.991752,517,191,1.59,375,0.92,27.2,87.7,1012.3,92.1,0.812,6,"Bon","Après-midi cours","True"
"2026-05-17 16:50:00","2026-05-17",16,"Dimanche",7,"True","Amphi_Central",5.344583,-3.991206,537,282,3.01,426.2,2.33,27.1,82.7,1012.8,95.5,0.141,8.5,"Bon","Après-midi cours","True"
"2026-05-17 16:50:00","2026-05-17",16,"Dimanche",7,"True","Cites_Univ",5.337933,-3.995041,542,405,5.57,441.2,2.78,27.7,85.9,1013.1,82.7,0.237,10.3,"Bon","Après-midi cours","True"
"2026-05-17 16:50:00","2026-05-17",16,"Dimanche",7,"True","Parking_Entree",5.348814,-3.98794,539,694,14.98,432.6,3.71,26.2,82.1,1013.2,98.3,0.054,15.6,"Bon","Après-midi cours","False"
"2026-05-17 16:50:00","2026-05-17",16,"Dimanche",7,"True","Restaurant_U",5.341352,-3.989079,517,314,3.6,375,2.45,28.1,85.8,1012.9,88.3,0.115,8.3,"Bon","Après-midi cours","True"
"2026-05-17 16:50:00","2026-05-17",16,"Dimanche",7,"True","Zone_Verte",5.340605,-3.99178,517,168,1.29,375,0.56,25.5,86.4,1014.2,92,0.812,5.6,"Bon","Après-midi cours","True"
"2026-05-17 16:55:00","2026-05-17",16,"Dimanche",7,"True","Amphi_Central",5.344582,-3.991201,536,285,3.06,424.9,2.61,26.4,87.1,1013.2,95.6,0.144,8.7,"Bon","Après-midi cours","True"
"2026-05-17 16:55:00","2026-05-17",16,"Dimanche",7,"True","Cites_Univ",5.337951,-3.995038,557,415,5.8,483.7,2.85,27.6,88.2,1013,82.2,0.238,11,"Bon","Après-midi cours","True"
"2026-05-17 16:55:00","2026-05-17",16,"Dimanche",7,"True","Parking_Entree",5.348814,-3.987935,543,682,14.47,442.7,4.04,26.8,86.3,1012.1,98.8,0.052,15.8,"Bon","Après-midi cours","True"
"2026-05-17 16:55:00","2026-05-17",16,"Dimanche",7,"True","Restaurant_U",5.341359,-3.989089,517,296,3.25,375,2.25,26.7,82.6,1013.3,89.1,0.112,7.9,"Bon","Après-midi cours","True"
"2026-05-17 16:55:00","2026-05-17",16,"Dimanche",7,"True","Zone_Verte",5.340602,-3.991758,520,181,1.45,382.3,0.64,27.6,84.2,1013.5,91.9,0.815,5.8,"Bon","Après-midi cours","True"
"2026-05-17 17:00:00","2026-05-17",17,"Dimanche",7,"True","Amphi_Central",5.344555,-3.991181,567,296,3.25,514.8,2.36,26.3,89.5,1014.1,95,0.142,9.7,"Bon","Après-midi cours","True"
"2026-05-17 17:00:00","2026-05-17",17,"Dimanche",7,"True","Cites_Univ",5.337936,-3.995063,562,404,5.55,499.4,2.99,27.2,85.9,1013.2,83.4,0.237,11.2,"Bon","Après-midi cours","True"
"2026-05-17 17:00:00","2026-05-17",17,"Dimanche",7,"True","Parking_Entree",5.348817,-3.987948,517,988,31.24,375,2.82,27.9,89,1014.4,98.5,0.052,22.4,"Modéré","Après-midi cours","True"
"2026-05-17 17:00:00","2026-05-17",17,"Dimanche",7,"True","Restaurant_U",5.341339,-3.989095,517,432,6.24,375,6.68,26.3,86.3,1013.5,89,0.114,13,"Bon","Après-midi cours","True"
"2026-05-17 17:00:00","2026-05-17",17,"Dimanche",7,"True","Zone_Verte",5.3406,-3.991754,517,189,1.56,375,0.72,28.9,78.4,1014.4,92.8,0.811,5.9,"Bon","Après-midi cours","False"
"2026-05-17 17:05:00","2026-05-17",17,"Dimanche",7,"True","Amphi_Central",5.344587,-3.991174,532,317,3.65,413.7,2.58,27.5,88.9,1015,95.5,0.143,8.9,"Bon","Après-midi cours","True"
"2026-05-17 17:05:00","2026-05-17",17,"Dimanche",7,"True","Cites_Univ",5.33797,-3.995058,545,403,5.52,450.6,3.01,26.7,82.8,1013.8,82.4,0.238,10.6,"Bon","Après-midi cours","True"
"2026-05-17 17:05:00","2026-05-17",17,"Dimanche",7,"True","Parking_Entree",5.348819,-3.987951,553,1022,33.7,472.9,4.24,26.5,87.1,1013.4,97.1,0.055,25.9,"Modéré","Après-midi cours","True"
"2026-05-17 17:05:00","2026-05-17",17,"Dimanche",7,"True","Restaurant_U",5.341329,-3.989073,517,442,6.49,375,6.54,27.5,85.6,1013.7,88.7,0.11,13,"Bon","Après-midi cours","True"
"2026-05-17 17:05:00","2026-05-17",17,"Dimanche",7,"True","Zone_Verte",5.3406,-3.99176,517,186,1.52,375,0.81,27.2,84.2,1014.7,91.7,0.812,5.9,"Bon","Après-midi cours","True"
"2026-05-17 17:10:00","2026-05-17",17,"Dimanche",7,"True","Amphi_Central",5.344579,-3.991187,571,313,3.58,528.8,2.03,27.6,88,1013.6,95.1,0.141,9.8,"Bon","Après-midi cours","True"
"2026-05-17 17:10:00","2026-05-17",17,"Dimanche",7,"True","Cites_Univ",5.337927,-3.995033,534,389,5.19,418.5,3.04,27.6,84.6,1013.6,82.7,0.239,10,"Bon","Après-midi cours","True"
"2026-05-17 17:10:00","2026-05-17",17,"Dimanche",7,"True","Parking_Entree",5.348809,-3.987948,553,1042,35.22,471.6,3.6,26.1,86.8,1013.8,98.3,0.054,26.1,"Modéré","Après-midi cours","True"
"2026-05-17 17:10:00","2026-05-17",17,"Dimanche",7,"True","Restaurant_U",5.341352,-3.989104,517,351,4.35,375,6.77,26.4,86.8,1013.9,88.7,0.111,12.1,"Bon","Après-midi cours","True"
"2026-05-17 17:10:00","2026-05-17",17,"Dimanche",7,"True","Zone_Verte",5.340596,-3.991772,517,185,1.5,375,0.88,26.8,86.6,1012.8,91.8,0.814,6,"Bon","Après-midi cours","True"
"2026-05-17 17:15:00","2026-05-17",17,"Dimanche",7,"True","Amphi_Central",5.344591,-3.991187,534,296,3.25,418.1,2.55,26.7,91.4,1013.3,95.7,0.142,8.7,"Bon","Après-midi cours","True"
"2026-05-17 17:15:00","2026-05-17",17,"Dimanche",7,"True","Cites_Univ",5.337932,-3.995045,549,399,5.43,461.2,2.73,26.3,87.7,1014.1,82.2,0.238,10.4,"Bon","Après-midi cours","True"
"2026-05-17 17:15:00","2026-05-17",17,"Dimanche",7,"True","Parking_Entree",5.348808,-3.987951,546,1039,34.97,453.4,3.47,27.3,85.7,1014.2,98.2,0.053,25.7,"Modéré","Après-midi cours","True"
"2026-05-17 17:15:00","2026-05-17",17,"Dimanche",7,"True","Restaurant_U",5.341337,-3.989102,517,394,5.32,375,7.45,26.1,81.9,1013.9,88.6,0.108,13.1,"Bon","Après-midi cours","True"
"2026-05-17 17:15:00","2026-05-17",17,"Dimanche",7,"True","Zone_Verte",5.340597,-3.991754,517,150,1.07,375,0.72,26.6,86.4,1013.7,91.8,0.814,5.6,"Bon","Après-midi cours","True"
"2026-05-17 17:20:00","2026-05-17",17,"Dimanche",7,"True","Amphi_Central",5.344564,-3.991187,555,308,3.48,477.6,2,25.7,87.1,1014.1,95,0.144,9.1,"Bon","Après-midi cours","True"
"2026-05-17 17:20:00","2026-05-17",17,"Dimanche",7,"True","Cites_Univ",5.337953,-3.995042,535,418,5.89,422.1,2.88,27.3,86.2,1014,82.3,0.238,10.3,"Bon","Après-midi cours","True"
"2026-05-17 17:20:00","2026-05-17",17,"Dimanche",7,"True","Parking_Entree",5.348821,-3.987966,548,1048,35.67,459.7,3.64,26.7,86.5,1014.1,98.1,0.053,26.3,"Modéré","Après-midi cours","True"
"2026-05-17 17:20:00","2026-05-17",17,"Dimanche",7,"True","Restaurant_U",5.341356,-3.989085,517,382,5.03,375,7.76,26.7,80.9,1013.8,88.8,0.113,13.2,"Bon","Après-midi cours","True"
"2026-05-17 17:20:00","2026-05-17",17,"Dimanche",7,"True","Zone_Verte",5.340624,-3.991768,517,182,1.46,375,0.7,27,85.3,1014.1,92.1,0.812,5.8,"Bon","Après-midi cours","True"
"2026-05-17 17:25:00","2026-05-17",17,"Dimanche",7,"True","Amphi_Central",5.344575,-3.991177,542,304,3.41,442,2.52,26.7,88,1013.9,95.2,0.146,9,"Bon","Après-midi cours","True"
"2026-05-17 17:25:00","2026-05-17",17,"Dimanche",7,"True","Cites_Univ",5.337941,-3.995047,535,389,5.2,420.9,3.18,26.8,88.9,1014.2,82.9,0.239,10.2,"Bon","Après-midi cours","True"
"2026-05-17 17:25:00","2026-05-17",17,"Dimanche",7,"True","Parking_Entree",5.348829,-3.987933,562,1064,36.91,500,3.64,26.4,89.4,1014.3,98.2,0.053,27.4,"Modéré","Après-midi cours","True"
"2026-05-17 17:25:00","2026-05-17",17,"Dimanche",7,"True","Restaurant_U",5.34136,-3.989097,528,387,5.15,403.2,5.67,26.4,86,1014,88.6,0.112,11.9,"Bon","Après-midi cours","True"
"2026-05-17 17:25:00","2026-05-17",17,"Dimanche",7,"True","Zone_Verte",5.340599,-3.991758,517,169,1.3,375,0.6,27.2,84.4,1013,91.9,0.814,5.6,"Bon","Après-midi cours","True"
"2026-05-17 17:30:00","2026-05-17",17,"Dimanche",7,"True","Amphi_Central",5.34457,-3.991174,573,308,3.49,534.2,2.2,27.4,86.6,1014,94.8,0.143,9.9,"Bon","Après-midi cours","True"
"2026-05-17 17:30:00","2026-05-17",17,"Dimanche",7,"True","Cites_Univ",5.337933,-3.995063,548,413,5.77,458.7,2.64,27.1,87.9,1013.3,82,0.238,10.5,"Bon","Après-midi cours","True"
"2026-05-17 17:30:00","2026-05-17",17,"Dimanche",7,"True","Parking_Entree",5.348811,-3.98796,554,1066,37.06,474.8,3.55,25,88.2,1013.8,98.4,0.055,27.1,"Modéré","Après-midi cours","True"
"2026-05-17 17:30:00","2026-05-17",17,"Dimanche",7,"True","Restaurant_U",5.341327,-3.989088,517,376,4.9,375,6.36,26.2,87.9,1013.9,88.5,0.111,12,"Bon","Après-midi cours","True"
"2026-05-17 17:30:00","2026-05-17",17,"Dimanche",7,"True","Zone_Verte",5.340591,-3.99175,517,172,1.34,375,0.65,26.9,81.3,1013.8,91.7,0.811,5.7,"Bon","Après-midi cours","True"
"2026-05-17 17:35:00","2026-05-17",17,"Dimanche",7,"True","Amphi_Central",5.344582,-3.991194,532,286,3.08,413.2,2.2,28.1,89.7,1013.6,95.7,0.143,8.3,"Bon","Après-midi cours","False"
"2026-05-17 17:35:00","2026-05-17",17,"Dimanche",7,"True","Cites_Univ",5.337933,-3.99504,554,409,5.67,477.4,3.42,26.9,84.8,1014,82.1,0.24,11.3,"Bon","Après-midi cours","True"
"2026-05-17 17:35:00","2026-05-17",17,"Dimanche",7,"True","Parking_Entree",5.348806,-3.987969,533,1029,34.17,416.4,3.51,27.4,88.8,1014.3,98.7,0.052,24.9,"Modéré","Après-midi cours","True"
"2026-05-17 17:35:00","2026-05-17",17,"Dimanche",7,"True","Restaurant_U",5.34134,-3.989102,518,419,5.9,377.9,8.79,25.5,83.2,1013.4,88.4,0.109,14.5,"Bon","Après-midi cours","True"
"2026-05-17 17:35:00","2026-05-17",17,"Dimanche",7,"True","Zone_Verte",5.340591,-3.991772,517,178,1.41,375,0.5,25.7,85.9,1013.4,91.6,0.813,5.6,"Bon","Après-midi cours","True"
"2026-05-17 17:40:00","2026-05-17",17,"Dimanche",7,"True","Amphi_Central",5.344581,-3.991196,558,306,3.44,489.5,2.48,26.4,82.5,1012.8,95.2,0.144,9.6,"Bon","Après-midi cours","True"
"2026-05-17 17:40:00","2026-05-17",17,"Dimanche",7,"True","Cites_Univ",5.337954,-3.995039,530,412,5.73,409.4,2.91,25.8,87.2,1013.7,82.9,0.241,10.1,"Bon","Après-midi cours","True"
"2026-05-17 17:40:00","2026-05-17",17,"Dimanche",7,"True","Parking_Entree",5.3488,-3.987964,555,994,31.61,480.4,2.97,27.5,92.5,1013.7,98,0.055,23.9,"Modéré","Après-midi cours","True"
"2026-05-17 17:40:00","2026-05-17",17,"Dimanche",7,"True","Restaurant_U",5.341346,-3.989103,536,408,5.63,423.5,5.86,27.6,87.2,1013.7,88.4,0.114,12.6,"Bon","Après-midi cours","True"
"2026-05-17 17:40:00","2026-05-17",17,"Dimanche",7,"True","Zone_Verte",5.340588,-3.991763,517,188,1.55,375,0.73,26.8,81.9,1013.5,91.3,0.812,5.9,"Bon","Après-midi cours","True"
"2026-05-17 17:45:00","2026-05-17",17,"Dimanche",7,"True","Amphi_Central",5.344574,-3.99117,546,297,3.27,453.6,2.07,25.7,88.2,1014.3,95,0.145,8.7,"Bon","Après-midi cours","False"
"2026-05-17 17:45:00","2026-05-17",17,"Dimanche",7,"True","Cites_Univ",5.337937,-3.995062,546,420,5.93,452,2.91,27.9,87.6,1013.8,82.8,0.24,10.7,"Bon","Après-midi cours","True"
"2026-05-17 17:45:00","2026-05-17",17,"Dimanche",7,"True","Parking_Entree",5.348805,-3.987946,549,1056,36.31,460.7,3.33,27.1,83.9,1013.9,98.4,0.052,26.3,"Modéré","Après-midi cours","True"
"2026-05-17 17:45:00","2026-05-17",17,"Dimanche",7,"True","Restaurant_U",5.341345,-3.989082,517,413,5.77,375,6.93,26.7,85.8,1013.6,88.6,0.111,12.9,"Bon","Après-midi cours","True"
"2026-05-17 17:45:00","2026-05-17",17,"Dimanche",7,"True","Zone_Verte",5.340591,-3.991755,517,163,1.23,375,0.68,25.9,85.1,1014.4,91.8,0.814,5.7,"Bon","Après-midi cours","True"
"2026-05-17 17:50:00","2026-05-17",17,"Dimanche",7,"True","Amphi_Central",5.344608,-3.991197,539,288,3.11,432.8,2.08,27,87.8,1013.8,95.3,0.145,8.4,"Bon","Après-midi cours","True"
"2026-05-17 17:50:00","2026-05-17",17,"Dimanche",7,"True","Cites_Univ",5.337957,-3.995059,536,382,5.02,424,3.08,27.3,87.2,1013.5,82.6,0.239,10.1,"Bon","Après-midi cours","False"
"2026-05-17 17:50:00","2026-05-17",17,"Dimanche",7,"True","Parking_Entree",5.348821,-3.987955,565,1101,39.96,509.9,4.38,27.3,89.5,1013.4,98.4,0.052,29.6,"Modéré","Après-midi cours","True"
"2026-05-17 17:50:00","2026-05-17",17,"Dimanche",7,"True","Restaurant_U",5.341344,-3.989099,529,379,4.96,406.1,6.2,26.1,87.5,1013.7,88.7,0.111,12.3,"Bon","Après-midi cours","True"
"2026-05-17 17:50:00","2026-05-17",17,"Dimanche",7,"True","Zone_Verte",5.340589,-3.991759,517,168,1.29,375,0.81,27.8,84.4,1013.4,92.5,0.812,5.8,"Bon","Après-midi cours","True"
"2026-05-17 17:55:00","2026-05-17",17,"Dimanche",7,"True","Amphi_Central",5.344577,-3.991185,553,288,3.12,473.3,2.1,26,87.2,1013.5,95.7,0.142,8.9,"Bon","Après-midi cours","True"
"2026-05-17 17:55:00","2026-05-17",17,"Dimanche",7,"True","Cites_Univ",5.337933,-3.995035,529,421,5.97,405.2,2.6,26.8,89,1014.5,82.3,0.237,9.9,"Bon","Après-midi cours","True"
"2026-05-17 17:55:00","2026-05-17",17,"Dimanche",7,"True","Parking_Entree",5.34882,-3.987975,538,1021,33.57,429.9,3.21,26.3,85.4,1013.8,98.4,0.052,24.5,"Modéré","Après-midi cours","True"
"2026-05-17 17:55:00","2026-05-17",17,"Dimanche",7,"True","Restaurant_U",5.341339,-3.989097,517,385,5.1,375,7.13,27,80.4,1013.7,88.6,0.113,12.8,"Bon","Après-midi cours","True"
"2026-05-17 17:55:00","2026-05-17",17,"Dimanche",7,"True","Zone_Verte",5.340592,-3.991745,517,171,1.32,375,0.69,26.8,89.8,1013.4,91.8,0.812,5.7,"Bon","Après-midi cours","True"
"2026-05-17 18:00:00","2026-05-17",18,"Dimanche",7,"True","Amphi_Central",5.344585,-3.991172,517,197,1.66,375,1.08,25.5,89.9,1014.3,95.4,0.144,6.2,"Bon","Soirée","True"
"2026-05-17 18:00:00","2026-05-17",18,"Dimanche",7,"True","Cites_Univ",5.337954,-3.99504,587,532,9.08,582.7,6.1,26,86.8,1014.3,82.6,0.243,16.4,"Bon","Soirée","True"
"2026-05-17 18:00:00","2026-05-17",18,"Dimanche",7,"True","Parking_Entree",5.348821,-3.987928,532,987,31.13,413.8,4.53,26.3,91.9,1015.3,98.2,0.054,24.2,"Modéré","Soirée","True"
"2026-05-17 18:00:00","2026-05-17",18,"Dimanche",7,"True","Restaurant_U",5.341347,-3.989098,542,403,5.51,442.4,7.54,26.3,90.9,1013.6,89.2,0.111,14.1,"Bon","Soirée","True"
"2026-05-17 18:00:00","2026-05-17",18,"Dimanche",7,"True","Zone_Verte",5.340589,-3.991759,517,169,1.3,375,0.91,26.3,85.6,1014.5,92,0.812,5.9,"Bon","Soirée","True"
"2026-05-17 18:05:00","2026-05-17",18,"Dimanche",7,"True","Amphi_Central",5.344565,-3.991193,517,197,1.67,375,1.14,26.1,91.9,1014,95.5,0.143,6.2,"Bon","Soirée","True"
"2026-05-17 18:05:00","2026-05-17",18,"Dimanche",7,"True","Cites_Univ",5.337951,-3.995056,596,564,10.11,614.5,5.97,27,82.1,1014.5,82.6,0.239,17.2,"Bon","Soirée","True"
"2026-05-17 18:05:00","2026-05-17",18,"Dimanche",7,"True","Parking_Entree",5.348847,-3.987943,534,1090,39.02,419.5,3.56,26.3,92.1,1014.7,98.7,0.054,27.4,"Modéré","Soirée","True"
"2026-05-17 18:05:00","2026-05-17",18,"Dimanche",7,"True","Restaurant_U",5.341334,-3.989099,521,394,5.32,385,6.71,25.5,87.6,1014,89,0.112,12.6,"Bon","Soirée","True"
"2026-05-17 18:05:00","2026-05-17",18,"Dimanche",7,"True","Zone_Verte",5.340586,-3.991751,517,176,1.39,375,0.56,26.4,90.3,1014.4,92.4,0.813,5.6,"Bon","Soirée","True"
"2026-05-17 18:10:00","2026-05-17",18,"Dimanche",7,"True","Amphi_Central",5.344552,-3.991192,517,216,1.94,375,0.97,24.5,90.4,1013.8,95.3,0.144,6.2,"Bon","Soirée","True"
"2026-05-17 18:10:00","2026-05-17",18,"Dimanche",7,"True","Cites_Univ",5.337943,-3.995055,586,518,8.64,580.4,6.03,26.6,89.2,1014.1,82.5,0.24,16.1,"Bon","Soirée","True"
"2026-05-17 18:10:00","2026-05-17",18,"Dimanche",7,"True","Parking_Entree",5.348825,-3.987938,544,1061,36.68,446.1,3.61,25.6,86.9,1013.1,98.4,0.053,26.6,"Modéré","Soirée","True"
"2026-05-17 18:10:00","2026-05-17",18,"Dimanche",7,"True","Restaurant_U",5.341341,-3.98912,517,382,5.03,375,7,26.8,88.9,1014.8,89.2,0.112,12.6,"Bon","Soirée","True"
"2026-05-17 18:10:00","2026-05-17",18,"Dimanche",7,"True","Zone_Verte",5.340593,-3.99176,517,182,1.47,375,0.74,25.5,92.1,1014.1,91.9,0.81,5.8,"Bon","Soirée","True"
"2026-05-17 18:15:00","2026-05-17",18,"Dimanche",7,"True","Amphi_Central",5.344579,-3.991198,517,214,1.91,375,0.85,25,79.9,1014.5,95.1,0.142,6.1,"Bon","Soirée","True"
"2026-05-17 18:15:00","2026-05-17",18,"Dimanche",7,"True","Cites_Univ",5.337955,-3.995055,604,531,9.05,645.5,7.22,26.2,92.8,1014.3,82,0.238,18,"Bon","Soirée","True"
"2026-05-17 18:15:00","2026-05-17",18,"Dimanche",7,"True","Parking_Entree",5.348815,-3.987947,538,1058,36.42,431.2,3.43,25.1,90.6,1013.8,98.4,0.054,26.1,"Modéré","Soirée","True"
"2026-05-17 18:15:00","2026-05-17",18,"Dimanche",7,"True","Restaurant_U",5.341369,-3.989089,524,365,4.65,392.5,6.44,25.9,87.7,1014.3,89.4,0.111,12.2,"Bon","Soirée","True"
"2026-05-17 18:15:00","2026-05-17",18,"Dimanche",7,"True","Zone_Verte",5.340605,-3.991764,517,188,1.55,375,0.89,25.7,90.8,1014.6,92.1,0.813,6,"Bon","Soirée","True"
"2026-05-17 18:20:00","2026-05-17",18,"Dimanche",7,"True","Amphi_Central",5.344571,-3.991184,517,216,1.93,375,1.11,25.4,93.3,1014,95.9,0.141,6.4,"Bon","Soirée","True"
"2026-05-17 18:20:00","2026-05-17",18,"Dimanche",7,"True","Cites_Univ",5.337943,-3.995041,596,552,9.69,614.7,6.67,25.7,85.8,1015,82.9,0.239,17.6,"Bon","Soirée","True"
"2026-05-17 18:20:00","2026-05-17",18,"Dimanche",7,"True","Parking_Entree",5.348835,-3.987943,543,1050,35.83,445,3.37,26,88.2,1014.7,98.3,0.054,26,"Modéré","Soirée","True"
"2026-05-17 18:20:00","2026-05-17",18,"Dimanche",7,"True","Restaurant_U",5.341339,-3.989075,517,387,5.15,375,7.88,27,91.9,1014.9,88.8,0.114,13.4,"Bon","Soirée","True"
